요일구분,호선,역명,상하구분,시간대,혼잡도,시간
일요일,6,신당,상선,20시30분,12.9,20.5
일요일,6,동묘앞,상선,20시30분,12.7,20.5
일요일,6,창신,상선,20시30분,12.0,20.5
일요일,6,보문,상선,20시30분,11.8,20.5
일요일,6,안암,상선,20시30분,11.4,20.5
일요일,6,고려대,상선,20시30분,9.7,20.5
일요일,6,월곡,상선,20시30분,9.1,20.5
일요일,6,상월곡,상선,20시30분,10.0,20.5
일요일,6,돌곶이,상선,20시30분,10.1,20.5
일요일,6,석계,상선,20시30분,9.6,20.5
일요일,6,태릉입구,상선,20시30분,10.8,20.5
일요일,6,화랑대,상선,20시30분,4.3,20.5
일요일,6,봉화산,상선,20시30분,2.7,20.5
일요일,6,신내,상선,20시30분,4.3,20.5
일요일,6,역촌,하선,20시30분,12.2,20.5
일요일,6,불광,하선,20시30분,8.6,20.5
일요일,6,독바위,하선,20시30분,7.7,20.5
일요일,6,연신내,하선,20시30분,11.1,20.5
일요일,6,구산,하선,20시30분,9.8,20.5
일요일,6,응암,하선,20시30분,9.7,20.5
일요일,6,새절,하선,20시30분,9.8,20.5
일요일,6,증산,하선,20시30분,11.2,20.5
일요일,6,디지털미디어시티,하선,20시30분,11.1,20.5
일요일,6,월드컵경기장,하선,20시30분,11.0,20.5
일요일,6,마포구청,하선,20시30분,11.7,20.5
일요일,6,망원,하선,20시30분,18.8,20.5
일요일,6,합정,하선,20시30분,13.9,20.5
일요일,6,상수,하선,20시30분,17.2,20.5
일요일,6,광흥창,하선,20시30분,17.1,20.5
일요일,6,대흥,하선,20시30분,17.6,20.5
일요일,6,공덕,하선,20시30분,22.9,20.5
일요일,6,효창공원앞,하선,20시30분,23.5,20.5
일요일,6,삼각지,하선,20시30분,23.0,20.5
일요일,6,녹사평,하선,20시30분,24.4,20.5
일요일,6,이태원,하선,20시30분,26.7,20.5
일요일,6,한강진,하선,20시30분,30.4,20.5
일요일,6,버티고개,하선,20시30분,30.4,20.5
일요일,6,약수,하선,20시30분,36.9,20.5
일요일,6,청구,하선,20시30분,34.6,20.5
일요일,6,신당,하선,20시30분,41.2,20.5
일요일,6,동묘앞,하선,20시30분,42.0,20.5
일요일,6,창신,하선,20시30분,38.1,20.5
일요일,6,보문,하선,20시30분,33.6,20.5
일요일,6,안암,하선,20시30분,28.8,20.5
일요일,6,고려대,하선,20시30분,25.3,20.5
일요일,6,월곡,하선,20시30분,21.4,20.5
일요일,6,상월곡,하선,20시30분,20.9,20.5
일요일,6,돌곶이,하선,20시30분,19.4,20.5
일요일,6,석계,하선,20시30분,19.7,20.5
일요일,6,태릉입구,하선,20시30분,11.0,20.5
일요일,6,화랑대,하선,20시30분,5.6,20.5
일요일,6,봉화산,하선,20시30분,1.2,20.5
일요일,6,신내,하선,20시30분,2.4,20.5
일요일,7,장암,상선,20시30분,0.0,20.5
일요일,7,도봉산,상선,20시30분,0.2,20.5
일요일,7,수락산,상선,20시30분,8.3,20.5
일요일,7,마들,상선,20시30분,12.7,20.5
일요일,7,노원,상선,20시30분,16.9,20.5
일요일,7,중계,상선,20시30분,21.4,20.5
일요일,7,하계,상선,20시30분,25.1,20.5
일요일,7,공릉,상선,20시30분,30.2,20.5
일요일,7,태릉입구,상선,20시30분,33.3,20.5
일요일,7,먹골,상선,20시30분,34.2,20.5
일요일,7,중화,상선,20시30분,34.3,20.5
일요일,7,상봉,상선,20시30분,36.9,20.5
일요일,7,면목,상선,20시30분,45.1,20.5
일요일,7,사가정,상선,20시30분,48.9,20.5
일요일,7,용마산,상선,20시30분,53.1,20.5
일요일,7,중곡,상선,20시30분,54.7,20.5
일요일,7,군자,상선,20시30분,57.3,20.5
일요일,7,어린이대공원,상선,20시30분,56.1,20.5
일요일,7,건대입구,상선,20시30분,58.2,20.5
일요일,7,자양(뚝섬한강공원),상선,20시30분,44.5,20.5
일요일,7,청담,상선,20시30분,38.5,20.5
일요일,7,강남구청,상선,20시30분,37.1,20.5
일요일,7,학동,상선,20시30분,30.6,20.5
일요일,7,논현,상선,20시30분,29.3,20.5
일요일,7,반포,상선,20시30분,28.4,20.5
일요일,7,고속터미널,상선,20시30분,27.7,20.5
일요일,7,내방,상선,20시30분,20.0,20.5
일요일,7,총신대입구,상선,20시30분,18.7,20.5
일요일,7,남성,상선,20시30분,15.1,20.5
일요일,7,숭실대입구,상선,20시30분,13.4,20.5
일요일,7,상도,상선,20시30분,13.1,20.5
일요일,7,장승배기,상선,20시30분,13.1,20.5
일요일,7,신대방삼거리,상선,20시30분,13.6,20.5
일요일,7,보라매,상선,20시30분,15.2,20.5
일요일,7,신풍,상선,20시30분,15.1,20.5
일요일,7,대림,상선,20시30분,15.2,20.5
일요일,7,남구로,상선,20시30분,15.2,20.5
일요일,7,가산디지털단지,상선,20시30분,15.3,20.5
일요일,7,철산,상선,20시30분,16.0,20.5
일요일,7,광명사거리,상선,20시30분,17.4,20.5
일요일,7,천왕,상선,20시30분,15.8,20.5
일요일,7,온수,상선,20시30분,14.6,20.5
일요일,7,장암,하선,20시30분,0.6,20.5
일요일,7,도봉산,하선,20시30분,4.6,20.5
일요일,7,수락산,하선,20시30분,6.0,20.5
일요일,7,마들,하선,20시30분,7.1,20.5
일요일,7,노원,하선,20시30분,13.0,20.5
일요일,7,중계,하선,20시30분,13.1,20.5
일요일,7,하계,하선,20시30분,14.5,20.5
일요일,7,공릉,하선,20시30분,14.7,20.5
일요일,7,태릉입구,하선,20시30분,15.3,20.5
일요일,7,먹골,하선,20시30분,15.4,20.5
일요일,7,중화,하선,20시30분,15.5,20.5
일요일,7,상봉,하선,20시30분,18.3,20.5
일요일,7,면목,하선,20시30분,18.6,20.5
일요일,7,사가정,하선,20시30분,19.2,20.5
일요일,7,용마산,하선,20시30분,19.4,20.5
일요일,7,중곡,하선,20시30분,18.6,20.5
일요일,7,군자,하선,20시30분,19.4,20.5
일요일,7,어린이대공원,하선,20시30분,20.2,20.5
일요일,7,건대입구,하선,20시30분,26.1,20.5
일요일,7,자양(뚝섬한강공원),하선,20시30분,26.4,20.5
일요일,7,청담,하선,20시30분,26.0,20.5
일요일,7,강남구청,하선,20시30분,28.7,20.5
일요일,7,학동,하선,20시30분,29.8,20.5
일요일,7,논현,하선,20시30분,30.2,20.5
일요일,7,반포,하선,20시30분,30.4,20.5
일요일,7,고속터미널,하선,20시30분,46.4,20.5
일요일,7,내방,하선,20시30분,42.7,20.5
일요일,7,총신대입구,하선,20시30분,39.7,20.5
일요일,7,남성,하선,20시30분,37.2,20.5
일요일,7,숭실대입구,하선,20시30분,33.5,20.5
일요일,7,상도,하선,20시30분,30.9,20.5
일요일,7,장승배기,하선,20시30분,29.9,20.5
일요일,7,신대방삼거리,하선,20시30분,27.4,20.5
일요일,7,보라매,하선,20시30분,25.7,20.5
일요일,7,신풍,하선,20시30분,24.0,20.5
일요일,7,대림,하선,20시30분,30.4,20.5
일요일,7,남구로,하선,20시30분,29.6,20.5
일요일,7,가산디지털단지,하선,20시30분,32.9,20.5
일요일,7,철산,하선,20시30분,30.2,20.5
일요일,7,광명사거리,하선,20시30분,27.0,20.5
일요일,7,천왕,하선,20시30분,22.9,20.5
일요일,7,온수,하선,20시30분,21.2,20.5
일요일,8,암사역사공원,상선,20시30분,17.2,20.5
일요일,8,암사,상선,20시30분,19.9,20.5
일요일,8,천호,상선,20시30분,28.8,20.5
일요일,8,강동구청,상선,20시30분,42.5,20.5
일요일,8,몽촌토성,상선,20시30분,48.5,20.5
일요일,8,잠실,상선,20시30분,49.9,20.5
일요일,8,석촌,상선,20시30분,32.4,20.5
일요일,8,송파,상선,20시30분,27.6,20.5
일요일,8,가락시장,상선,20시30분,27.5,20.5
일요일,8,문정,상선,20시30분,24.6,20.5
일요일,8,장지,상선,20시30분,20.7,20.5
일요일,8,복정,상선,20시30분,16.3,20.5
일요일,8,남위례,상선,20시30분,8.5,20.5
일요일,8,산성,상선,20시30분,6.9,20.5
일요일,8,남한산성입구,상선,20시30분,7.0,20.5
일요일,8,단대오거리,상선,20시30분,7.5,20.5
일요일,8,신흥,상선,20시30분,6.8,20.5
일요일,8,수진,상선,20시30분,6.7,20.5
일요일,8,모란,상선,20시30분,6.8,20.5
일요일,8,암사역사공원,하선,20시30분,7.1,20.5
일요일,8,암사,하선,20시30분,10.3,20.5
일요일,8,천호,하선,20시30분,22.2,20.5
일요일,8,강동구청,하선,20시30분,22.4,20.5
일요일,8,몽촌토성,하선,20시30분,24.9,20.5
일요일,8,잠실,하선,20시30분,48.0,20.5
일요일,8,석촌,하선,20시30분,54.6,20.5
일요일,8,송파,하선,20시30분,51.7,20.5
일요일,8,가락시장,하선,20시30분,42.7,20.5
일요일,8,문정,하선,20시30분,39.6,20.5
일요일,8,장지,하선,20시30분,39.6,20.5
일요일,8,복정,하선,20시30분,27.2,20.5
일요일,8,남위례,하선,20시30분,25.1,20.5
일요일,8,산성,하선,20시30분,24.1,20.5
일요일,8,남한산성입구,하선,20시30분,13.6,20.5
일요일,8,단대오거리,하선,20시30분,7.0,20.5
일요일,8,신흥,하선,20시30분,4.3,20.5
일요일,8,수진,하선,20시30분,2.5,20.5
일요일,8,모란,하선,20시30분,0.0,20.5
평일,1,청량리,상선,21시00분,28.2,21.0
평일,1,제기동,상선,21시00분,34.8,21.0
평일,1,신설동,상선,21시00분,36.3,21.0
평일,1,동묘앞,상선,21시00분,41.8,21.0
평일,1,동대문,상선,21시00분,40.5,21.0
평일,1,종로5가,상선,21시00분,40.6,21.0
평일,1,종로3가,상선,21시00분,40.2,21.0
평일,1,종각,상선,21시00분,33.2,21.0
평일,1,시청,상선,21시00분,23.2,21.0
평일,1,서울역,상선,21시00분,18.5,21.0
평일,1,청량리,하선,21시00분,11.9,21.0
평일,1,제기동,하선,21시00분,12.6,21.0
평일,1,신설동,하선,21시00분,14.5,21.0
평일,1,동묘앞,하선,21시00분,16.1,21.0
평일,1,동대문,하선,21시00분,17.4,21.0
평일,1,종로5가,하선,21시00분,20.5,21.0
평일,1,종로3가,하선,21시00분,22.6,21.0
평일,1,종각,하선,21시00분,32.8,21.0
평일,1,시청,하선,21시00분,42.0,21.0
평일,1,서울역,하선,21시00분,44.2,21.0
평일,2,뚝섬,외선,21시00분,36.2,21.0
평일,2,한양대,외선,21시00분,38.4,21.0
평일,2,왕십리,외선,21시00분,43.0,21.0
평일,2,상왕십리,외선,21시00분,42.5,21.0
평일,2,신당,외선,21시00분,41.9,21.0
평일,2,동대문역사문화공원,외선,21시00분,32.7,21.0
평일,2,을지로4가,외선,21시00분,32.8,21.0
평일,2,을지로3가,외선,21시00분,35.4,21.0
평일,2,을지로입구,외선,21시00분,43.2,21.0
평일,2,시청,외선,21시00분,48.2,21.0
평일,2,충정로,외선,21시00분,47.1,21.0
평일,2,아현,외선,21시00분,45.7,21.0
평일,2,이대,외선,21시00분,46.3,21.0
평일,2,신촌(지하),외선,21시00분,52.2,21.0
평일,2,홍대입구,외선,21시00분,56.1,21.0
평일,2,합정,외선,21시00분,67.4,21.0
평일,2,당산,외선,21시00분,62.7,21.0
평일,2,영등포구청,외선,21시00분,62.4,21.0
평일,2,문래,외선,21시00분,66.8,21.0
평일,2,신도림,외선,21시00분,47.6,21.0
평일,2,대림,외선,21시00분,51.9,21.0
평일,2,구로디지털단지,외선,21시00분,45.1,21.0
평일,2,신대방,외선,21시00분,37.5,21.0
평일,2,신림,외선,21시00분,35.5,21.0
평일,2,봉천,외선,21시00분,33.6,21.0
평일,2,서울대입구,외선,21시00분,36.5,21.0
평일,2,낙성대,외선,21시00분,34.6,21.0
평일,2,사당,외선,21시00분,35.1,21.0
평일,2,방배,외선,21시00분,33.1,21.0
평일,2,서초,외선,21시00분,36.2,21.0
평일,2,교대,외선,21시00분,36.4,21.0
평일,2,강남,외선,21시00분,45.8,21.0
평일,2,역삼,외선,21시00분,52.8,21.0
평일,2,선릉,외선,21시00분,46.9,21.0
평일,2,삼성,외선,21시00분,54.4,21.0
평일,2,종합운동장,외선,21시00분,53.3,21.0
평일,2,잠실새내,외선,21시00분,49.4,21.0
평일,2,잠실,외선,21시00분,39.1,21.0
평일,2,잠실나루,외선,21시00분,36.2,21.0
평일,2,강변,외선,21시00분,34.3,21.0
평일,2,구의,외선,21시00분,31.1,21.0
평일,2,건대입구,외선,21시00분,25.9,21.0
평일,2,성수,외선,21시00분,31.6,21.0
평일,2,성수,외선,21시00분,23.5,21.0
평일,2,용답,외선,21시00분,21.1,21.0
평일,2,신답,외선,21시00분,18.0,21.0
평일,2,용두,외선,21시00분,15.1,21.0
평일,2,신설동,외선,21시00분,0.0,21.0
평일,2,까치산,외선,21시00분,10.5,21.0
평일,2,신정네거리,외선,21시00분,10.0,21.0
평일,2,양천구청,외선,21시00분,10.4,21.0
평일,2,도림천,외선,21시00분,10.6,21.0
평일,2,신도림,외선,21시00분,0.0,21.0
평일,2,뚝섬,내선,21시00분,23.1,21.0
평일,2,한양대,내선,21시00분,24.1,21.0
평일,2,왕십리,내선,21시00분,22.3,21.0
평일,2,상왕십리,내선,21시00분,36.0,21.0
평일,2,신당,내선,21시00분,37.4,21.0
평일,2,동대문역사문화공원,내선,21시00분,43.9,21.0
평일,2,을지로4가,내선,21시00분,49.3,21.0
평일,2,을지로3가,내선,21시00분,47.2,21.0
평일,2,을지로입구,내선,21시00분,47.4,21.0
평일,2,시청,내선,21시00분,39.1,21.0
평일,2,충정로,내선,21시00분,36.9,21.0
평일,2,아현,내선,21시00분,36.5,21.0
평일,2,이대,내선,21시00분,37.1,21.0
평일,2,신촌(지하),내선,21시00분,35.2,21.0
평일,2,홍대입구,내선,21시00분,31.6,21.0
평일,2,합정,내선,21시00분,24.2,21.0
평일,2,당산,내선,21시00분,29.1,21.0
평일,2,영등포구청,내선,21시00분,29.3,21.0
평일,2,문래,내선,21시00분,32.1,21.0
평일,2,신도림,내선,21시00분,27.0,21.0
평일,2,대림,내선,21시00분,36.6,21.0
평일,2,구로디지털단지,내선,21시00분,41.4,21.0
평일,2,신대방,내선,21시00분,43.5,21.0
평일,2,신림,내선,21시00분,46.8,21.0
평일,2,봉천,내선,21시00분,59.4,21.0
평일,2,서울대입구,내선,21시00분,63.7,21.0
평일,2,낙성대,내선,21시00분,72.5,21.0
평일,2,사당,내선,21시00분,77.9,21.0
평일,2,방배,내선,21시00분,83.0,21.0
평일,2,서초,내선,21시00분,83.3,21.0
평일,2,교대,내선,21시00분,81.5,21.0
평일,2,강남,내선,21시00분,77.1,21.0
평일,2,역삼,내선,21시00분,59.3,21.0
평일,2,선릉,내선,21시00분,48.3,21.0
평일,2,삼성,내선,21시00분,34.5,21.0
평일,2,종합운동장,내선,21시00분,23.2,21.0
평일,2,잠실새내,내선,21시00분,24.0,21.0
평일,2,잠실,내선,21시00분,25.5,21.0
평일,2,잠실나루,내선,21시00분,25.2,21.0
평일,2,강변,내선,21시00분,27.4,21.0
평일,2,구의,내선,21시00분,29.6,21.0
평일,2,건대입구,내선,21시00분,33.4,21.0
평일,2,성수,내선,21시00분,42.9,21.0
평일,2,성수,내선,21시00분,0.0,21.0
평일,2,용답,내선,21시00분,6.0,21.0
평일,2,신답,내선,21시00분,6.2,21.0
평일,2,용두,내선,21시00분,6.1,21.0
평일,2,신설동,내선,21시00분,5.7,21.0
평일,2,까치산,내선,21시00분,0.0,21.0
평일,2,신정네거리,내선,21시00분,13.6,21.0
평일,2,양천구청,내선,21시00분,23.8,21.0
평일,2,도림천,내선,21시00분,31.5,21.0
평일,2,신도림,내선,21시00분,32.0,21.0
평일,3,지축,상선,21시00분,46.2,21.0
평일,3,구파발,상선,21시00분,29.9,21.0
평일,3,연신내,상선,21시00분,30.8,21.0
평일,3,불광,상선,21시00분,38.9,21.0
평일,3,녹번,상선,21시00분,39.3,21.0
평일,3,홍제,상선,21시00분,47.4,21.0
평일,3,무악재,상선,21시00분,53.3,21.0
평일,3,독립문,상선,21시00분,55.1,21.0
평일,3,경복궁,상선,21시00분,56.1,21.0
평일,3,안국,상선,21시00분,53.3,21.0
평일,3,종로3가,상선,21시00분,51.2,21.0
평일,3,을지로3가,상선,21시00분,42.2,21.0
평일,3,충무로,상선,21시00분,36.1,21.0
평일,3,동대입구,상선,21시00분,38.8,21.0
평일,3,약수,상선,21시00분,36.0,21.0
평일,3,금호,상선,21시00분,41.5,21.0
평일,3,옥수,상선,21시00분,42.5,21.0
평일,3,압구정,상선,21시00분,49.8,21.0
평일,3,신사,상선,21시00분,43.6,21.0
평일,3,잠원,상선,21시00분,32.9,21.0
평일,3,고속터미널,상선,21시00분,32.8,21.0
평일,3,교대,상선,21시00분,38.9,21.0
평일,3,남부터미널,상선,21시00분,29.7,21.0
평일,3,양재,상선,21시00분,23.5,21.0
평일,3,매봉,상선,21시00분,13.4,21.0
평일,3,도곡,상선,21시00분,11.3,21.0
평일,3,대치,상선,21시00분,9.3,21.0
평일,3,학여울,상선,21시00분,7.5,21.0
평일,3,대청,상선,21시00분,7.4,21.0
평일,3,일원,상선,21시00분,6.8,21.0
평일,3,수서,상선,21시00분,6.3,21.0
평일,3,가락시장,상선,21시00분,6.1,21.0
평일,3,경찰병원,상선,21시00분,3.3,21.0
평일,3,오금,상선,21시00분,2.6,21.0
평일,3,지축,하선,21시00분,11.1,21.0
평일,3,구파발,하선,21시00분,8.5,21.0
평일,3,연신내,하선,21시00분,8.3,21.0
평일,3,불광,하선,21시00분,9.6,21.0
평일,3,녹번,하선,21시00분,9.4,21.0
평일,3,홍제,하선,21시00분,10.0,21.0
평일,3,무악재,하선,21시00분,10.0,21.0
평일,3,독립문,하선,21시00분,10.1,21.0
평일,3,경복궁,하선,21시00분,22.5,21.0
평일,3,안국,하선,21시00분,30.5,21.0
평일,3,종로3가,하선,21시00분,25.6,21.0
평일,3,을지로3가,하선,21시00분,27.6,21.0
평일,3,충무로,하선,21시00분,27.5,21.0
평일,3,동대입구,하선,21시00분,29.6,21.0
평일,3,약수,하선,21시00분,30.6,21.0
평일,3,금호,하선,21시00분,29.4,21.0
평일,3,옥수,하선,21시00분,29.4,21.0
평일,3,압구정,하선,21시00분,31.2,21.0
평일,3,신사,하선,21시00분,30.7,21.0
평일,3,잠원,하선,21시00분,30.7,21.0
평일,3,고속터미널,하선,21시00분,28.2,21.0
평일,3,교대,하선,21시00분,25.0,21.0
평일,3,남부터미널,하선,21시00분,24.1,21.0
평일,3,양재,하선,21시00분,24.7,21.0
평일,3,매봉,하선,21시00분,23.9,21.0
평일,3,도곡,하선,21시00분,19.3,21.0
평일,3,대치,하선,21시00분,17.5,21.0
평일,3,학여울,하선,21시00분,17.3,21.0
평일,3,대청,하선,21시00분,14.7,21.0
평일,3,일원,하선,21시00분,13.3,21.0
평일,3,수서,하선,21시00분,11.8,21.0
평일,3,가락시장,하선,21시00분,9.4,21.0
평일,3,경찰병원,하선,21시00분,7.9,21.0
