시간,역명_cleaned,호선,상하구분,혼잡도,role,stinConsOrdr,left_transfer,left_dist,right_transfer,right_dist
11.0,올림픽공원,5,하선,17.7,other,41,천호,3.0,오금,2.0
11.5,굽은다리,5,상선,49.5,other,41,천호,3.0,오금,2.0
11.5,올림픽공원,5,상선,24.0,other,41,천호,3.0,오금,2.0
11.5,굽은다리,5,하선,29.8,other,41,천호,3.0,오금,2.0
11.5,올림픽공원,5,하선,18.2,other,41,천호,3.0,오금,2.0
12.0,굽은다리,5,상선,55.1,other,41,천호,3.0,오금,2.0
12.0,올림픽공원,5,상선,27.3,other,41,천호,3.0,오금,2.0
12.0,굽은다리,5,하선,30.3,other,41,천호,3.0,오금,2.0
12.0,올림픽공원,5,하선,17.8,other,41,천호,3.0,오금,2.0
12.5,굽은다리,5,상선,48.6,other,41,천호,3.0,오금,2.0
12.5,올림픽공원,5,상선,26.9,other,41,천호,3.0,오금,2.0
12.5,굽은다리,5,하선,35.1,other,41,천호,3.0,오금,2.0
12.5,올림픽공원,5,하선,21.3,other,41,천호,3.0,오금,2.0
13.0,굽은다리,5,상선,48.7,other,41,천호,3.0,오금,2.0
13.0,올림픽공원,5,상선,26.9,other,41,천호,3.0,오금,2.0
13.0,굽은다리,5,하선,37.8,other,41,천호,3.0,오금,2.0
13.0,올림픽공원,5,하선,21.3,other,41,천호,3.0,오금,2.0
13.5,굽은다리,5,상선,43.5,other,41,천호,3.0,오금,2.0
13.5,올림픽공원,5,상선,26.0,other,41,천호,3.0,오금,2.0
13.5,굽은다리,5,하선,39.3,other,41,천호,3.0,오금,2.0
13.5,올림픽공원,5,하선,21.3,other,41,천호,3.0,오금,2.0
14.0,굽은다리,5,상선,40.9,other,41,천호,3.0,오금,2.0
14.0,올림픽공원,5,상선,23.7,other,41,천호,3.0,오금,2.0
14.0,굽은다리,5,하선,39.0,other,41,천호,3.0,오금,2.0
14.0,올림픽공원,5,하선,22.8,other,41,천호,3.0,오금,2.0
14.5,굽은다리,5,상선,39.3,other,41,천호,3.0,오금,2.0
14.5,올림픽공원,5,상선,23.7,other,41,천호,3.0,오금,2.0
14.5,굽은다리,5,하선,45.7,other,41,천호,3.0,오금,2.0
14.5,올림픽공원,5,하선,22.8,other,41,천호,3.0,오금,2.0
15.0,굽은다리,5,상선,41.9,other,41,천호,3.0,오금,2.0
15.0,올림픽공원,5,상선,27.5,other,41,천호,3.0,오금,2.0
15.0,굽은다리,5,하선,47.7,other,41,천호,3.0,오금,2.0
15.0,올림픽공원,5,하선,24.6,other,41,천호,3.0,오금,2.0
15.5,굽은다리,5,상선,45.0,other,41,천호,3.0,오금,2.0
15.5,올림픽공원,5,상선,31.1,other,41,천호,3.0,오금,2.0
15.5,굽은다리,5,하선,56.1,other,41,천호,3.0,오금,2.0
15.5,올림픽공원,5,하선,32.1,other,41,천호,3.0,오금,2.0
16.0,굽은다리,5,상선,50.9,other,41,천호,3.0,오금,2.0
16.0,올림픽공원,5,상선,38.0,other,41,천호,3.0,오금,2.0
16.0,굽은다리,5,하선,62.5,other,41,천호,3.0,오금,2.0
16.0,올림픽공원,5,하선,30.9,other,41,천호,3.0,오금,2.0
16.5,굽은다리,5,상선,58.3,other,41,천호,3.0,오금,2.0
16.5,올림픽공원,5,상선,41.3,other,41,천호,3.0,오금,2.0
16.5,굽은다리,5,하선,75.2,other,41,천호,3.0,오금,2.0
16.5,올림픽공원,5,하선,41.0,other,41,천호,3.0,오금,2.0
17.0,굽은다리,5,상선,48.8,other,41,천호,3.0,오금,2.0
17.0,올림픽공원,5,상선,37.5,other,41,천호,3.0,오금,2.0
17.0,굽은다리,5,하선,83.8,other,41,천호,3.0,오금,2.0
17.0,올림픽공원,5,하선,22.6,other,41,천호,3.0,오금,2.0
17.5,굽은다리,5,상선,32.8,other,41,천호,3.0,오금,2.0
17.5,올림픽공원,5,상선,35.6,other,41,천호,3.0,오금,2.0
17.5,굽은다리,5,하선,109.9,other,41,천호,3.0,오금,2.0
17.5,올림픽공원,5,하선,27.4,other,41,천호,3.0,오금,2.0
18.0,굽은다리,5,상선,43.5,other,41,천호,3.0,오금,2.0
18.0,올림픽공원,5,상선,49.2,other,41,천호,3.0,오금,2.0
18.0,굽은다리,5,하선,113.7,other,41,천호,3.0,오금,2.0
18.0,올림픽공원,5,하선,41.7,other,41,천호,3.0,오금,2.0
18.5,굽은다리,5,상선,54.3,other,41,천호,3.0,오금,2.0
18.5,올림픽공원,5,상선,55.6,other,41,천호,3.0,오금,2.0
18.5,굽은다리,5,하선,106.1,other,41,천호,3.0,오금,2.0
18.5,올림픽공원,5,하선,43.5,other,41,천호,3.0,오금,2.0
19.0,굽은다리,5,상선,38.7,other,41,천호,3.0,오금,2.0
19.0,올림픽공원,5,상선,44.9,other,41,천호,3.0,오금,2.0
19.0,굽은다리,5,하선,73.8,other,41,천호,3.0,오금,2.0
19.0,올림픽공원,5,하선,27.5,other,41,천호,3.0,오금,2.0
19.5,굽은다리,5,상선,30.1,other,41,천호,3.0,오금,2.0
19.5,올림픽공원,5,상선,35.6,other,41,천호,3.0,오금,2.0
19.5,굽은다리,5,하선,72.7,other,41,천호,3.0,오금,2.0
19.5,올림픽공원,5,하선,32.1,other,41,천호,3.0,오금,2.0
20.0,굽은다리,5,상선,25.3,other,41,천호,3.0,오금,2.0
20.0,올림픽공원,5,상선,22.7,other,41,천호,3.0,오금,2.0
20.0,굽은다리,5,하선,71.2,other,41,천호,3.0,오금,2.0
20.0,올림픽공원,5,하선,31.9,other,41,천호,3.0,오금,2.0
20.5,굽은다리,5,상선,22.3,other,41,천호,3.0,오금,2.0
20.5,올림픽공원,5,상선,25.0,other,41,천호,3.0,오금,2.0
20.5,굽은다리,5,하선,64.6,other,41,천호,3.0,오금,2.0
20.5,올림픽공원,5,하선,26.8,other,41,천호,3.0,오금,2.0
21.0,굽은다리,5,상선,23.3,other,41,천호,3.0,오금,2.0
21.0,올림픽공원,5,상선,22.7,other,41,천호,3.0,오금,2.0
21.0,굽은다리,5,하선,63.3,other,41,천호,3.0,오금,2.0
21.0,올림픽공원,5,하선,27.4,other,41,천호,3.0,오금,2.0
21.5,굽은다리,5,상선,23.3,other,41,천호,3.0,오금,2.0
21.5,올림픽공원,5,상선,23.5,other,41,천호,3.0,오금,2.0
21.5,굽은다리,5,하선,62.8,other,41,천호,3.0,오금,2.0
21.5,올림픽공원,5,하선,27.1,other,41,천호,3.0,오금,2.0
22.0,굽은다리,5,상선,27.9,other,41,천호,3.0,오금,2.0
22.0,올림픽공원,5,상선,27.0,other,41,천호,3.0,오금,2.0
22.0,굽은다리,5,하선,65.4,other,41,천호,3.0,오금,2.0
22.0,올림픽공원,5,하선,27.4,other,41,천호,3.0,오금,2.0
22.5,굽은다리,5,상선,22.1,other,41,천호,3.0,오금,2.0
22.5,올림픽공원,5,상선,30.0,other,41,천호,3.0,오금,2.0
22.5,굽은다리,5,하선,50.8,other,41,천호,3.0,오금,2.0
22.5,올림픽공원,5,하선,23.3,other,41,천호,3.0,오금,2.0
23.0,굽은다리,5,상선,18.1,other,41,천호,3.0,오금,2.0
23.0,올림픽공원,5,상선,22.8,other,41,천호,3.0,오금,2.0
23.0,굽은다리,5,하선,44.5,other,41,천호,3.0,오금,2.0
23.0,올림픽공원,5,하선,21.9,other,41,천호,3.0,오금,2.0
23.5,굽은다리,5,상선,8.8,other,41,천호,3.0,오금,2.0
23.5,올림픽공원,5,상선,12.7,other,41,천호,3.0,오금,2.0
23.5,굽은다리,5,하선,30.6,other,41,천호,3.0,오금,2.0
23.5,올림픽공원,5,하선,15.5,other,41,천호,3.0,오금,2.0
0.0,굽은다리,5,상선,7.5,other,41,천호,3.0,오금,2.0
0.0,올림픽공원,5,상선,2.8,other,41,천호,3.0,오금,2.0
0.0,굽은다리,5,하선,14.1,other,41,천호,3.0,오금,2.0
0.0,올림픽공원,5,하선,6.9,other,41,천호,3.0,오금,2.0
0.5,굽은다리,5,상선,2.5,other,41,천호,3.0,오금,2.0
0.5,올림픽공원,5,상선,4.1,other,41,천호,3.0,오금,2.0
0.5,굽은다리,5,하선,13.0,other,41,천호,3.0,오금,2.0
0.5,올림픽공원,5,하선,6.8,other,41,천호,3.0,오금,2.0
5.5,명일,5,상선,29.4,other,42,천호,4.0,오금,1.0
5.5,방이,5,상선,15.7,other,42,천호,4.0,오금,1.0
5.5,명일,5,하선,14.2,other,42,천호,4.0,오금,1.0
5.5,방이,5,하선,6.2,other,42,천호,4.0,오금,1.0
6.0,명일,5,상선,37.2,other,42,천호,4.0,오금,1.0
6.0,방이,5,상선,15.9,other,42,천호,4.0,오금,1.0
6.0,명일,5,하선,13.4,other,42,천호,4.0,오금,1.0
6.0,방이,5,하선,11.7,other,42,천호,4.0,오금,1.0
6.5,명일,5,상선,59.4,other,42,천호,4.0,오금,1.0
6.5,방이,5,상선,25.5,other,42,천호,4.0,오금,1.0
6.5,명일,5,하선,25.9,other,42,천호,4.0,오금,1.0
6.5,방이,5,하선,11.7,other,42,천호,4.0,오금,1.0
7.0,명일,5,상선,58.4,other,42,천호,4.0,오금,1.0
7.0,방이,5,상선,40.9,other,42,천호,4.0,오금,1.0
7.0,명일,5,하선,33.6,other,42,천호,4.0,오금,1.0
7.0,방이,5,하선,17.2,other,42,천호,4.0,오금,1.0
7.5,명일,5,상선,93.5,other,42,천호,4.0,오금,1.0
7.5,방이,5,상선,53.2,other,42,천호,4.0,오금,1.0
7.5,명일,5,하선,34.7,other,42,천호,4.0,오금,1.0
7.5,방이,5,하선,34.4,other,42,천호,4.0,오금,1.0
8.0,명일,5,상선,77.6,other,42,천호,4.0,오금,1.0
8.0,방이,5,상선,53.8,other,42,천호,4.0,오금,1.0
8.0,명일,5,하선,53.9,other,42,천호,4.0,오금,1.0
8.0,방이,5,하선,49.2,other,42,천호,4.0,오금,1.0
8.5,명일,5,상선,93.9,other,42,천호,4.0,오금,1.0
8.5,방이,5,상선,39.2,other,42,천호,4.0,오금,1.0
8.5,명일,5,하선,24.0,other,42,천호,4.0,오금,1.0
8.5,방이,5,하선,44.0,other,42,천호,4.0,오금,1.0
9.0,명일,5,상선,88.2,other,42,천호,4.0,오금,1.0
9.0,방이,5,상선,42.5,other,42,천호,4.0,오금,1.0
9.0,명일,5,하선,16.6,other,42,천호,4.0,오금,1.0
9.0,방이,5,하선,17.2,other,42,천호,4.0,오금,1.0
9.5,명일,5,상선,66.9,other,42,천호,4.0,오금,1.0
9.5,방이,5,상선,31.3,other,42,천호,4.0,오금,1.0
9.5,명일,5,하선,17.6,other,42,천호,4.0,오금,1.0
9.5,방이,5,하선,13.5,other,42,천호,4.0,오금,1.0
10.0,명일,5,상선,57.9,other,42,천호,4.0,오금,1.0
10.0,방이,5,상선,26.5,other,42,천호,4.0,오금,1.0
10.0,명일,5,하선,16.2,other,42,천호,4.0,오금,1.0
10.0,방이,5,하선,11.4,other,42,천호,4.0,오금,1.0
10.5,명일,5,상선,57.2,other,42,천호,4.0,오금,1.0
10.5,방이,5,상선,26.2,other,42,천호,4.0,오금,1.0
10.5,명일,5,하선,18.0,other,42,천호,4.0,오금,1.0
10.5,방이,5,하선,11.8,other,42,천호,4.0,오금,1.0
11.0,명일,5,상선,49.1,other,42,천호,4.0,오금,1.0
11.0,방이,5,상선,24.7,other,42,천호,4.0,오금,1.0
11.0,명일,5,하선,22.1,other,42,천호,4.0,오금,1.0
11.0,방이,5,하선,16.4,other,42,천호,4.0,오금,1.0
11.5,명일,5,상선,45.4,other,42,천호,4.0,오금,1.0
11.5,방이,5,상선,20.7,other,42,천호,4.0,오금,1.0
11.5,명일,5,하선,28.2,other,42,천호,4.0,오금,1.0
11.5,방이,5,하선,16.0,other,42,천호,4.0,오금,1.0
12.0,명일,5,상선,50.4,other,42,천호,4.0,오금,1.0
12.0,방이,5,상선,24.2,other,42,천호,4.0,오금,1.0
12.0,명일,5,하선,28.7,other,42,천호,4.0,오금,1.0
12.0,방이,5,하선,16.1,other,42,천호,4.0,오금,1.0
12.5,명일,5,상선,43.2,other,42,천호,4.0,오금,1.0
12.5,방이,5,상선,23.9,other,42,천호,4.0,오금,1.0
12.5,명일,5,하선,33.1,other,42,천호,4.0,오금,1.0
12.5,방이,5,하선,18.2,other,42,천호,4.0,오금,1.0
13.0,명일,5,상선,42.9,other,42,천호,4.0,오금,1.0
13.0,방이,5,상선,25.5,other,42,천호,4.0,오금,1.0
13.0,명일,5,하선,34.2,other,42,천호,4.0,오금,1.0
13.0,방이,5,하선,18.7,other,42,천호,4.0,오금,1.0
13.5,명일,5,상선,37.1,other,42,천호,4.0,오금,1.0
13.5,방이,5,상선,24.6,other,42,천호,4.0,오금,1.0
13.5,명일,5,하선,35.9,other,42,천호,4.0,오금,1.0
13.5,방이,5,하선,18.1,other,42,천호,4.0,오금,1.0
14.0,명일,5,상선,36.0,other,42,천호,4.0,오금,1.0
14.0,방이,5,상선,20.4,other,42,천호,4.0,오금,1.0
14.0,명일,5,하선,33.8,other,42,천호,4.0,오금,1.0
14.0,방이,5,하선,20.0,other,42,천호,4.0,오금,1.0
14.5,명일,5,상선,35.9,other,42,천호,4.0,오금,1.0
14.5,방이,5,상선,20.2,other,42,천호,4.0,오금,1.0
14.5,명일,5,하선,40.4,other,42,천호,4.0,오금,1.0
14.5,방이,5,하선,19.4,other,42,천호,4.0,오금,1.0
15.0,명일,5,상선,38.5,other,42,천호,4.0,오금,1.0
15.0,방이,5,상선,24.3,other,42,천호,4.0,오금,1.0
15.0,명일,5,하선,43.2,other,42,천호,4.0,오금,1.0
15.0,방이,5,하선,22.4,other,42,천호,4.0,오금,1.0
15.5,명일,5,상선,42.0,other,42,천호,4.0,오금,1.0
15.5,방이,5,상선,26.0,other,42,천호,4.0,오금,1.0
15.5,명일,5,하선,50.9,other,42,천호,4.0,오금,1.0
15.5,방이,5,하선,25.0,other,42,천호,4.0,오금,1.0
16.0,명일,5,상선,46.9,other,42,천호,4.0,오금,1.0
16.0,방이,5,상선,31.4,other,42,천호,4.0,오금,1.0
16.0,명일,5,하선,57.3,other,42,천호,4.0,오금,1.0
16.0,방이,5,하선,26.8,other,42,천호,4.0,오금,1.0
16.5,명일,5,상선,54.3,other,42,천호,4.0,오금,1.0
16.5,방이,5,상선,34.0,other,42,천호,4.0,오금,1.0
16.5,명일,5,하선,68.3,other,42,천호,4.0,오금,1.0
16.5,방이,5,하선,34.1,other,42,천호,4.0,오금,1.0
17.0,명일,5,상선,45.2,other,42,천호,4.0,오금,1.0
17.0,방이,5,상선,32.4,other,42,천호,4.0,오금,1.0
17.0,명일,5,하선,76.7,other,42,천호,4.0,오금,1.0
17.0,방이,5,하선,22.6,other,42,천호,4.0,오금,1.0
17.5,명일,5,상선,30.1,other,42,천호,4.0,오금,1.0
17.5,방이,5,상선,27.8,other,42,천호,4.0,오금,1.0
17.5,명일,5,하선,99.1,other,42,천호,4.0,오금,1.0
17.5,방이,5,하선,23.2,other,42,천호,4.0,오금,1.0
18.0,명일,5,상선,39.1,other,42,천호,4.0,오금,1.0
18.0,방이,5,상선,48.8,other,42,천호,4.0,오금,1.0
18.0,명일,5,하선,102.5,other,42,천호,4.0,오금,1.0
18.0,방이,5,하선,36.8,other,42,천호,4.0,오금,1.0
18.5,명일,5,상선,52.2,other,42,천호,4.0,오금,1.0
18.5,방이,5,상선,46.8,other,42,천호,4.0,오금,1.0
18.5,명일,5,하선,94.7,other,42,천호,4.0,오금,1.0
18.5,방이,5,하선,38.7,other,42,천호,4.0,오금,1.0
19.0,명일,5,상선,35.6,other,42,천호,4.0,오금,1.0
19.0,방이,5,상선,36.5,other,42,천호,4.0,오금,1.0
19.0,명일,5,하선,66.1,other,42,천호,4.0,오금,1.0
19.0,방이,5,하선,26.1,other,42,천호,4.0,오금,1.0
19.5,명일,5,상선,27.8,other,42,천호,4.0,오금,1.0
19.5,방이,5,상선,28.3,other,42,천호,4.0,오금,1.0
19.5,명일,5,하선,65.1,other,42,천호,4.0,오금,1.0
19.5,방이,5,하선,25.6,other,42,천호,4.0,오금,1.0
20.0,명일,5,상선,23.2,other,42,천호,4.0,오금,1.0
20.0,방이,5,상선,18.9,other,42,천호,4.0,오금,1.0
20.0,명일,5,하선,66.3,other,42,천호,4.0,오금,1.0
20.0,방이,5,하선,28.7,other,42,천호,4.0,오금,1.0
20.5,명일,5,상선,20.3,other,42,천호,4.0,오금,1.0
20.5,방이,5,상선,20.6,other,42,천호,4.0,오금,1.0
20.5,명일,5,하선,59.2,other,42,천호,4.0,오금,1.0
20.5,방이,5,하선,24.2,other,42,천호,4.0,오금,1.0
21.0,명일,5,상선,21.0,other,42,천호,4.0,오금,1.0
21.0,방이,5,상선,19.3,other,42,천호,4.0,오금,1.0
21.0,명일,5,하선,58.2,other,42,천호,4.0,오금,1.0
21.0,방이,5,하선,25.8,other,42,천호,4.0,오금,1.0
21.5,명일,5,상선,21.4,other,42,천호,4.0,오금,1.0
21.5,방이,5,상선,20.1,other,42,천호,4.0,오금,1.0
21.5,명일,5,하선,56.8,other,42,천호,4.0,오금,1.0
21.5,방이,5,하선,24.7,other,42,천호,4.0,오금,1.0
22.0,명일,5,상선,30.7,other,42,천호,4.0,오금,1.0
22.0,방이,5,상선,23.9,other,42,천호,4.0,오금,1.0
22.0,명일,5,하선,59.4,other,42,천호,4.0,오금,1.0
22.0,방이,5,하선,28.8,other,42,천호,4.0,오금,1.0
22.5,명일,5,상선,21.3,other,42,천호,4.0,오금,1.0
22.5,방이,5,상선,18.4,other,42,천호,4.0,오금,1.0
22.5,명일,5,하선,45.7,other,42,천호,4.0,오금,1.0
22.5,방이,5,하선,22.3,other,42,천호,4.0,오금,1.0
23.0,명일,5,상선,17.1,other,42,천호,4.0,오금,1.0
23.0,방이,5,상선,13.6,other,42,천호,4.0,오금,1.0
23.0,명일,5,하선,40.3,other,42,천호,4.0,오금,1.0
23.0,방이,5,하선,18.9,other,42,천호,4.0,오금,1.0
23.5,명일,5,상선,8.4,other,42,천호,4.0,오금,1.0
23.5,방이,5,상선,4.8,other,42,천호,4.0,오금,1.0
23.5,명일,5,하선,27.1,other,42,천호,4.0,오금,1.0
23.5,방이,5,하선,13.4,other,42,천호,4.0,오금,1.0
0.0,명일,5,상선,7.3,other,42,천호,4.0,오금,1.0
0.0,방이,5,상선,0.0,other,42,천호,4.0,오금,1.0
0.0,명일,5,하선,12.7,other,42,천호,4.0,오금,1.0
0.0,방이,5,하선,5.9,other,42,천호,4.0,오금,1.0
0.5,명일,5,상선,2.8,other,42,천호,4.0,오금,1.0
0.5,방이,5,상선,3.3,other,42,천호,4.0,오금,1.0
0.5,명일,5,하선,11.3,other,42,천호,4.0,오금,1.0
0.5,방이,5,하선,5.7,other,42,천호,4.0,오금,1.0
5.5,고덕,5,상선,25.2,other,43,오금,0.0,오금,0.0
5.5,오금,5,상선,13.6,other,43,,,,
5.5,고덕,5,하선,11.1,other,43,오금,0.0,오금,0.0
5.5,오금,5,하선,1.6,other,43,,,,
6.0,고덕,5,상선,33.5,other,43,오금,0.0,오금,0.0
6.0,오금,5,상선,14.1,other,43,,,,
6.0,고덕,5,하선,9.9,other,43,오금,0.0,오금,0.0
6.0,오금,5,하선,5.6,other,43,,,,
6.5,고덕,5,상선,56.0,other,43,오금,0.0,오금,0.0
6.5,오금,5,상선,22.2,other,43,,,,
6.5,고덕,5,하선,19.8,other,43,오금,0.0,오금,0.0
6.5,오금,5,하선,5.3,other,43,,,,
7.0,고덕,5,상선,49.8,other,43,오금,0.0,오금,0.0
7.0,오금,5,상선,35.9,other,43,,,,
7.0,고덕,5,하선,24.6,other,43,오금,0.0,오금,0.0
7.0,오금,5,하선,5.7,other,43,,,,
7.5,고덕,5,상선,84.5,other,43,오금,0.0,오금,0.0
7.5,오금,5,상선,48.1,other,43,,,,
7.5,고덕,5,하선,25.3,other,43,오금,0.0,오금,0.0
7.5,오금,5,하선,9.8,other,43,,,,
8.0,고덕,5,상선,70.4,other,43,오금,0.0,오금,0.0
8.0,오금,5,상선,47.2,other,43,,,,
8.0,고덕,5,하선,43.9,other,43,오금,0.0,오금,0.0
8.0,오금,5,하선,20.1,other,43,,,,
8.5,고덕,5,상선,85.8,other,43,오금,0.0,오금,0.0
8.5,오금,5,상선,36.1,other,43,,,,
8.5,고덕,5,하선,18.9,other,43,오금,0.0,오금,0.0
8.5,오금,5,하선,20.4,other,43,,,,
9.0,고덕,5,상선,81.4,other,43,오금,0.0,오금,0.0
9.0,오금,5,상선,37.7,other,43,,,,
9.0,고덕,5,하선,13.3,other,43,오금,0.0,오금,0.0
9.0,오금,5,하선,7.6,other,43,,,,
9.5,고덕,5,상선,62.0,other,43,오금,0.0,오금,0.0
9.5,오금,5,상선,27.9,other,43,,,,
9.5,고덕,5,하선,14.1,other,43,오금,0.0,오금,0.0
9.5,오금,5,하선,7.6,other,43,,,,
10.0,고덕,5,상선,52.6,other,43,오금,0.0,오금,0.0
10.0,오금,5,상선,23.4,other,43,,,,
10.0,고덕,5,하선,12.3,other,43,오금,0.0,오금,0.0
10.0,오금,5,하선,6.6,other,43,,,,
10.5,고덕,5,상선,52.2,other,43,오금,0.0,오금,0.0
10.5,오금,5,상선,22.7,other,43,,,,
10.5,고덕,5,하선,15.0,other,43,오금,0.0,오금,0.0
10.5,오금,5,하선,7.6,other,43,,,,
11.0,고덕,5,상선,44.8,other,43,오금,0.0,오금,0.0
11.0,오금,5,상선,21.8,other,43,,,,
11.0,고덕,5,하선,20.9,other,43,오금,0.0,오금,0.0
11.0,오금,5,하선,10.4,other,43,,,,
11.5,고덕,5,상선,41.0,other,43,오금,0.0,오금,0.0
11.5,오금,5,상선,18.8,other,43,,,,
11.5,고덕,5,하선,22.4,other,43,오금,0.0,오금,0.0
11.5,오금,5,하선,12.1,other,43,,,,
12.0,고덕,5,상선,45.9,other,43,오금,0.0,오금,0.0
12.0,오금,5,상선,22.0,other,43,,,,
12.0,고덕,5,하선,24.9,other,43,오금,0.0,오금,0.0
12.0,오금,5,하선,10.7,other,43,,,,
12.5,고덕,5,상선,39.7,other,43,오금,0.0,오금,0.0
12.5,오금,5,상선,21.5,other,43,,,,
12.5,고덕,5,하선,27.1,other,43,오금,0.0,오금,0.0
12.5,오금,5,하선,14.8,other,43,,,,
13.0,고덕,5,상선,39.7,other,43,오금,0.0,오금,0.0
13.0,오금,5,상선,22.8,other,43,,,,
13.0,고덕,5,하선,27.8,other,43,오금,0.0,오금,0.0
13.0,오금,5,하선,16.2,other,43,,,,
13.5,고덕,5,상선,34.8,other,43,오금,0.0,오금,0.0
13.5,오금,5,상선,21.2,other,43,,,,
13.5,고덕,5,하선,29.4,other,43,오금,0.0,오금,0.0
13.5,오금,5,하선,14.3,other,43,,,,
14.0,고덕,5,상선,33.3,other,43,오금,0.0,오금,0.0
14.0,오금,5,상선,18.3,other,43,,,,
14.0,고덕,5,하선,28.5,other,43,오금,0.0,오금,0.0
14.0,오금,5,하선,16.6,other,43,,,,
14.5,고덕,5,상선,33.0,other,43,오금,0.0,오금,0.0
14.5,오금,5,상선,18.4,other,43,,,,
14.5,고덕,5,하선,34.0,other,43,오금,0.0,오금,0.0
14.5,오금,5,하선,18.9,other,43,,,,
15.0,고덕,5,상선,38.4,other,43,오금,0.0,오금,0.0
15.0,오금,5,상선,22.2,other,43,,,,
15.0,고덕,5,하선,38.6,other,43,오금,0.0,오금,0.0
15.0,오금,5,하선,23.8,other,43,,,,
15.5,고덕,5,상선,40.5,other,43,오금,0.0,오금,0.0
15.5,오금,5,상선,24.7,other,43,,,,
15.5,고덕,5,하선,45.0,other,43,오금,0.0,오금,0.0
15.5,오금,5,하선,24.6,other,43,,,,
16.0,고덕,5,상선,46.9,other,43,오금,0.0,오금,0.0
16.0,오금,5,상선,31.8,other,43,,,,
16.0,고덕,5,하선,48.3,other,43,오금,0.0,오금,0.0
16.0,오금,5,하선,27.9,other,43,,,,
16.5,고덕,5,상선,48.8,other,43,오금,0.0,오금,0.0
16.5,오금,5,상선,32.7,other,43,,,,
16.5,고덕,5,하선,59.6,other,43,오금,0.0,오금,0.0
16.5,오금,5,하선,33.1,other,43,,,,
17.0,고덕,5,상선,42.6,other,43,오금,0.0,오금,0.0
17.0,오금,5,상선,29.7,other,43,,,,
17.0,고덕,5,하선,68.3,other,43,오금,0.0,오금,0.0
17.0,오금,5,하선,22.3,other,43,,,,
17.5,고덕,5,상선,28.7,other,43,오금,0.0,오금,0.0
17.5,오금,5,상선,25.5,other,43,,,,
17.5,고덕,5,하선,90.1,other,43,오금,0.0,오금,0.0
17.5,오금,5,하선,23.2,other,43,,,,
18.0,고덕,5,상선,36.7,other,43,오금,0.0,오금,0.0
18.0,오금,5,상선,42.8,other,43,,,,
18.0,고덕,5,하선,100.9,other,43,오금,0.0,오금,0.0
18.0,오금,5,하선,36.9,other,43,,,,
18.5,고덕,5,상선,51.5,other,43,오금,0.0,오금,0.0
18.5,오금,5,상선,42.0,other,43,,,,
18.5,고덕,5,하선,82.7,other,43,오금,0.0,오금,0.0
18.5,오금,5,하선,42.1,other,43,,,,
19.0,고덕,5,상선,34.6,other,43,오금,0.0,오금,0.0
19.0,오금,5,상선,32.8,other,43,,,,
19.0,고덕,5,하선,58.8,other,43,오금,0.0,오금,0.0
19.0,오금,5,하선,27.8,other,43,,,,
19.5,고덕,5,상선,25.1,other,43,오금,0.0,오금,0.0
19.5,오금,5,상선,26.3,other,43,,,,
19.5,고덕,5,하선,58.2,other,43,오금,0.0,오금,0.0
19.5,오금,5,하선,27.9,other,43,,,,
20.0,고덕,5,상선,22.7,other,43,오금,0.0,오금,0.0
20.0,오금,5,상선,16.3,other,43,,,,
20.0,고덕,5,하선,59.4,other,43,오금,0.0,오금,0.0
20.0,오금,5,하선,27.8,other,43,,,,
20.5,고덕,5,상선,19.5,other,43,오금,0.0,오금,0.0
20.5,오금,5,상선,18.3,other,43,,,,
20.5,고덕,5,하선,52.9,other,43,오금,0.0,오금,0.0
20.5,오금,5,하선,25.6,other,43,,,,
21.0,고덕,5,상선,19.6,other,43,오금,0.0,오금,0.0
21.0,오금,5,상선,15.5,other,43,,,,
21.0,고덕,5,하선,52.2,other,43,오금,0.0,오금,0.0
21.0,오금,5,하선,27.1,other,43,,,,
21.5,고덕,5,상선,19.7,other,43,오금,0.0,오금,0.0
21.5,오금,5,상선,16.8,other,43,,,,
21.5,고덕,5,하선,51.3,other,43,오금,0.0,오금,0.0
21.5,오금,5,하선,25.0,other,43,,,,
22.0,고덕,5,상선,27.6,other,43,오금,0.0,오금,0.0
22.0,오금,5,상선,16.9,other,43,,,,
22.0,고덕,5,하선,55.0,other,43,오금,0.0,오금,0.0
22.0,오금,5,하선,28.2,other,43,,,,
22.5,고덕,5,상선,16.7,other,43,오금,0.0,오금,0.0
22.5,오금,5,상선,15.8,other,43,,,,
22.5,고덕,5,하선,41.2,other,43,오금,0.0,오금,0.0
22.5,오금,5,하선,23.3,other,43,,,,
23.0,고덕,5,상선,16.1,other,43,오금,0.0,오금,0.0
23.0,오금,5,상선,11.4,other,43,,,,
23.0,고덕,5,하선,35.9,other,43,오금,0.0,오금,0.0
23.0,오금,5,하선,19.6,other,43,,,,
23.5,고덕,5,상선,8.3,other,43,오금,0.0,오금,0.0
23.5,오금,5,상선,4.1,other,43,,,,
23.5,고덕,5,하선,24.2,other,43,오금,0.0,오금,0.0
23.5,오금,5,하선,13.4,other,43,,,,
0.0,고덕,5,상선,7.1,other,43,오금,0.0,오금,0.0
0.0,오금,5,상선,0.0,other,43,,,,
0.0,고덕,5,하선,11.0,other,43,오금,0.0,오금,0.0
0.0,오금,5,하선,6.2,other,43,,,,
0.5,고덕,5,상선,3.0,other,43,오금,0.0,오금,0.0
0.5,오금,5,상선,3.0,other,43,,,,
